MovieID,Title,Genres,Year,Director,Genre,Plot
31435,Rory O'Shea Was Here (Inside I'm Dancing),Comedy|Drama,2004,,,
31437,Nobody Knows (Dare mo shiranai),Drama,2004,,,
31445,Employee of the Month,Comedy|Drama,2004,,,
31447,Magic in the Water,Adventure|Children|Fantasy,1995,Rick Stevenson,family,"Ashley Black is depressed because her father Jack spends all his time focusing on his job instead of her and her older brother Joshua. She constantly records his radio show and listens to it. One day, her father takes them to a remote Canadian lake that was popular with tourists due to a myth about an aquatic monster named Orky. They rented a cabin next to an elderly First Nations man who uses a wheelchair. Jack meets a local psychiatrist, Dr. Wanda Bell, who is trying to aid some local men who claim that they have been possessed by Orky. When Ashley runs away, Jack also has the same experience while looking for her. As a result, he becomes more devoted to his children.
Ashley and Joshua find out that the reason that Orky is possessing people is to try and tell them that he is dying because a businessman is dumping toxic waste into the lake. Ashley and Joshua help the old man in the cabin next to theirs to find a totem pole in the woods. With the help of Hiro, the son of Japanese monster seekers, they expose the businessman's illegal dumping. Orky, however, still dies from the poisonous waste. The old man summons a lighting bolt which enters a hole in the cave where Orky lives. Ashley and Hiro stay on the dock overnight and leave some cookies out. When she realizes that the cookies have been eaten Ashley screams with joy which suggests that Orky is still alive, or reincarnated."
31467,The Great White Hope,Action|Drama,1970,Martin Ritt,biography,"Set between 1910 and 1915, the story follows Jack Jefferson, patterned after real-life boxer, Jack Johnson, going on a hot streak of victories in the boxing ring as he defeats every white boxer around. Soon the press and racists announce the search for a ""great white hope"", a boxer who will defeat Jefferson for the heavyweight title. Meanwhile, Jefferson prepares for a few more matches, but he lets his guard down by courting the beautiful, and very white, Eleanor Bachman, and when everyone, including Jack's black ""wife"", discover this, the tensions grow to fever pitch. Jack's close black friends become scared over his pushing the envelope of success and the white authorities conspire to frame him with unlawful sexual relations with Eleanor and thereby take away his title. It leads to jealousy, a run from the law, and finally, disaster."
31485,The Professionals,Western,1966,Richard Brooks,western,"During the Mexican Revolution, Rancher J.W. Grant hires four men, who are all experts in their respective fields, to rescue his kidnapped wife, Maria from Jesus Raza, a former revolutionary leader-turned-bandit.
Henry ""Rico"" Fardan is a weapons specialist, Bill Dolworth is an explosives expert, the horse wrangler is Hans Ehrengard, and Jake Sharp is a traditional Apache scout, skilled with a bow and arrow. Fardan and Dolworth, having both fought under the command of Pancho Villa, have a high regard for Raza as a soldier. But as cynical professionals, they have no qualms about killing him now.
After crossing the Mexican border, the team tracks the bandits to their hideout. They witness soldiers on a government train being massacred by Raza's small army. The professionals follow the captured train to the end of the line and retake it from the bandits. Some move on to the bandit camp and observe Raza and his followers—including a female soldier, Chiquita. At nightfall, Fardan infiltrates Raza's private quarters but he is stopped from killing him by Maria, the kidnapped wife. Dolworth concludes, ""we've been had.""
Fardan escapes with Grant's wife. Back at the train, they find that it has been retaken by the bandits. After a shootout, they retreat into the mountains, pursued by Raza and his men. The professionals evade capture by using explosives to bring down the walls of a gully, thus blocking the bandits' path and delaying their pursuit. It is then revealed that they had not rescued Grant's kidnapped wife but Raza's willing mistress. Grant ""bought"" Maria for an arranged marriage only for her to escape and return to her ""true love"" in Mexico.
As Raza and his bandits pursue the retreating professionals, Dolworth fights a rearguard action to allow the other professionals to escape with Maria. In the battle, Raza is wounded. As he and Chiquita attempt to escape, she is shot by Dolworth. Weakened, Raza is captured by Dolworth.
The professionals, with Maria and Raza, reach the U.S. border to be met by Grant and his own men. Grant tells Fardan that their contract has been satisfactorily concluded, even before Maria is safely handed over to him. As Maria tends the wounded Raza, Grant says to one of his men, ""Kill him."" Before the man can fire, the gun is shot out of his hand by Dolworth. The professionals step in to protect Maria and Raza. They collect the wounded Raza, put him on a carriage and, with Maria at the reins, send both back to Mexico.
Grant calls Fardan a bastard, to which Fardan retorts: ""Yes, sir, in my case an accident of birth. But you, sir, you are a self-made man."" The professionals follow the departing carriage to Mexico."
31494,Everyday People,Drama,2004,,,
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",Drama,1979,,,
31528,Beau Geste,Action|Adventure|Drama|War,1939,William A. Wellman,drama,"French Foreign Legionnaires approach an isolated fort in the desert. The French flag is flying, but a closer inspection reveals only dead men propped up behind the parapets. However a single shot is fired from inside, so the bugler volunteers to scale the wall to investigate. After waiting a while, the commander follows. He finds two bodies that are not staged like the rest and a note on one confessing to the theft of a valuable sapphire called the ""Blue Water"". After the officer rejoins his men outside, the fort goes up in flames.
Fifteen years earlier, Lady Brandon (Heather Thatcher), wife of absent spendthrift Sir Hector Brandon, takes care of the three adopted Geste brothers, ""Beau"" (Gary Cooper), Digby (Robert Preston) and John (Ray Milland); her ward Isobel Rivers (Susan Hayward); and heir Augustus Brandon. Years pass, and the children become young adults. They learn that Sir Hector intends to sell the ""Blue Water"", leaving nothing of value for Lady Brandon. At Beau's request, the gem is brought out for one last look when suddenly the lights go out and it is stolen. All present proclaim their innocence, but first Beau and then Digby depart without warning, each leaving a confession that he committed the robbery. John reluctantly parts from his beloved Isobel and goes after his brothers.
John discovers that they have joined the French Foreign Legion, so he enlists as well. They are trained by the sadistic Sergeant Markoff (Brian Donlevy). Legionnaire Rasinoff (J. Carrol Naish) overhears joking remarks by the Geste brothers, leading him and Markoff to believe that Beau has the gem.
Markoff separates the brothers. Beau and John are assigned to a detachment sent to man isolated Fort Zinderneuf. When Lieutenant Martin dies from a fever, Markoff assumes command. Fearing the sergeant's now-unchecked brutality, Schwartz (Albert Dekker) incites the other men to mutiny the next morning; only Beau, John, and Maris (Stanley Andrews) refuse to take part. However, Markoff is tipped off by Voisin (Harold Huber) and disarms the would-be mutineers while they are sleeping. The next morning, Markoff orders Beau and John to execute the ringleaders, but they refuse.
Before Markoff can react, the fort is attacked by Arabs, forcing him to rearm his men. The initial assault is beaten off, but each new attack takes its toll. Markoff props up the corpses at their posts to deceive the enemy. The final assault is repulsed, but Beau is shot, leaving Markoff and John the only men left standing.
Markoff sends John to get bread and wine. He then searches Beau and finds a small pouch and two letters. When John sees what Markoff has done, he draws his bayonet, giving Markoff the excuse to shoot the only witness to his theft. However, Beau is not yet dead and manages to spoil Markoff's aim, allowing John to stab him. John and Beau hear a bugle announcing the arrival of reinforcements, Digby among them. Beau dies in his brother's arms after telling him to take one of the letters to Lady Brandon and leave the other, a confession of the robbery, in Markoff's hand. John escapes unseen.
Digby volunteers to find out why there is no response from the fort. He discovers Beau's body and, remembering his childhood wish, gives him a Viking funeral. He places Beau on a cot, with a ""dog"" (Markoff) at his feet, and sets fire to the barracks. Then he too deserts. He finds John outside the fort. Later, they encounter two American Legionnaire friends (Broderick Crawford and Charles Barton) and begin the long journey home. Desperate for water, they find an oasis, but it is occupied by Arabs. Digby tricks them into fleeing by sounding a bugle to signal a charge by non-existent Legionnaires, but is killed by a parting shot.
John returns home. Lady Brandon reads aloud Beau's letter, which reveals that he stole the gem because he knew it was a fake. Lady Brandon had sold the real one years before, and Beau wanted to protect her. As a child, he was hiding in a suit of armor and witnessed the transaction."
31545,"Hole, The (a.k.a. Night Watch, The) (Trou, Le)",Crime|Film-Noir,1960,,,
31547,Lessons of Darkness (Lektionen in Finsternis),Documentary|War,1992,,,
31553,Double Dragon,Action|Adventure|Sci-Fi,1994,James Yukich,action,"Koga Shuko, a crime lord and businessman, explains to his underlings about a powerful, magic medallion called the Double Dragon, which has been split into two pieces. He obtains one half and orders his henchmen to find the other for him.
Teenage brothers Billy and Jimmy Lee, and their guardian/adoptive mother Satori head home after citywide curfew from a martial arts tournament. On their way, they are accosted by gang members, who rule the streets after dark due to an uneasy pact made with the police department to keep them from running amok during the day. They escape with help from the Power Corps, a group of vigilantes headed by their friend Marian, daughter of the police chief. Unfortunately, Abobo, a gang leader, discovers Satori holds the second medallion half and reports this to Shuko. For his failure in securing it, he is mutated into a hulking giant.
At their abandoned theater home, Satori explains to a skeptical Billy and Jimmy about the Double Dragon and how their piece must be protected, and she places it in the care of Billy. Shuko, with his henchmen in tow, pays the Lees a visit, intent on taking the other half. He reveals the ability of his medallion, the power of the soul, which gives the user the power of possession and a shadow form, by temporarily possessing Satori. Billy and Jimmy successfully incapacitate Abobo, but Shuko has the place doused in gasoline and lit on fire. Satori sacrifices herself so the brothers can escape with the Dragon.
Unable to find the brothers on his own, Shuko unites and takes over the gangs by displaying his power and sends them after the Lees. Billy and Jimmy narrowly get away, and seek refuge in the Power Corps hideout. Marian agrees to help them, using this as an opportunity to get rid of the gangs once and for all, and the three of them decide to go to Shuko’s office building to steal his medallion. They ultimately fail and are forced to flee, but Jimmy is captured in the process.
Billy and Marian return to the Power Corps base, and lament about how none of them have been able to figure out how to use their Dragon piece. Marian points out a discovery they made that the wearer of the medallion is immune to the powers of its counterpart, meaning Shuko is not able to possess him as long as he has it. Suddenly, the gangs attack the hideout. In the mélêe, Jimmy reappears. Billy is elated; however, Jimmy is merely being controlled by Shuko as he tries to pummel his brother into submission. Billy then accidentally activates his medallion’s ability, which is the power of the body and effectively makes him invulnerable to harm. Knowing this, Shuko threatens to kill Jimmy instead. This doesn’t succeed either, so he releases Jimmy to distract Billy long enough to get the medallion.
Shuko unites the halves and turns into a pair of shadow warriors with katanas that disintegrate anything they slice through. The Lee brothers fight, but cannot beat him. Abobo, who had previously been taken prisoner and since reformed, reveals to Marian that Shuko’s weakness is light. Marian reactivates the hideout’s generator, and the shadow warriors are rendered powerless. Billy and Jimmy attack, forcefully recombining the shadows into Shuko, and acquire the Double Dragon halves. They combine the two pieces, granting them matching uniforms and the medallion powers, and they briefly see a vision of Satori’s spirit as she gives them encouraging words. The brothers pummel Shuko, and Jimmy possesses him to make him do embarrassing things. During this time, Marian’s father arrives to bring Shuko to justice and to take care of the gangs once and for all. Jimmy has Shuko write a check to the police department for $129 million before encouraging the police chief to arrest him.
Shuko is sent to jail, the police department has renewed strength to fight the gangs instead of compromising with them, and Billy and Jimmy can now keep both halves of the medallion safe."
31555,Mac and Me,Children|Fantasy|Sci-Fi,1988,Stewart Raffill,fantasy,"A NASA spacecraft has landed on an unknown planet and begins to take rock and soil samples. Four aliens discover it and are sucked up through its vacuum, after which it makes its way back to Earth. The aliens are able to escape from a military base by using their powers (with which they can destroy or heal anything they touch). During the escape, the youngest one hides in a passing van, occupied by a wheelchair-bound boy named Eric Cruise, his older brother, Michael, and their single mother, Janet, who are moving to California from Illinois.
Shortly after the Cruise family arrives at their new home, Eric becomes suspicious of the alien's presence. The next morning, he finds that the creature ends up ruining much of the house and learns its identity, but is blamed alongside his brother by their mother for what has happened. After seeing the creature again, Eric tries to catch up to him, but ends up sliding down a hill and falls into a lake, where he nearly drowns, but is rescued by the alien. Eric is not believed at all when he tries to tell his family about the creature's actions.
Later that night, he sets a trap with the help of his new friend, Debbie, who had also seen the alien. The two trap him inside a vacuum cleaner, which malfunctions and causes the entire neighborhood to suffer a power surge. After the alien is released, Michael now believes Eric, but it leaves before Janet can be convinced. Eric's behavior towards the alien changes after he fixes all of the damage he caused to the house, and leaves behind several newspaper clippings which Eric believes are an attempt to communicate.
FBI agents Wickett and Zimmerman, who had been present when the four aliens had escaped from the base, have tracked down the youngest one to the Cruise residence. The two are immediately recognized by Eric and Michael. Eric is forced to take the alien, whom he has now named MAC (Mysterious Alien Creature), to a birthday party at the McDonald's where Debbie's older sister, Courtney, works. Wickett and Zimmerman follow, but, now disguised in a teddy suit, MAC starts a dance number as a distraction and escapes with Eric on his wheelchair.
After Wickett and Zimmerman chase them through a nearby neighborhood and shopping mall with additional help, they are rescued by Michael. After catching up with the agents, Janet inadvertently learns from Wickett that MAC is indeed real. Eric, Michael, Debbie, and Courtney decide to help reunite MAC with the other three aliens, revealed to be his family. With MAC's help, they travel towards the outskirts of Palmdale, California and manage to find them in an abandoned mine. While stopping at a gas station, they accidentally alert security.
After MAC's father steals a gun from a security guard, the police arrive and an unintended shootout takes place in the parking lot followed by an explosion, with Eric being caught in the crossfire and killed. Once Wickett, Zimmerman, and Janet arrive by helicopter, MAC and his family use their powers to bring Eric back to life.
For saving Eric, MAC and his family are granted citizenship, with the Cruise family, their neighbours, as well as Wickett and Zimmerman in attendance at the ceremony. The film's final scene shows MAC's father driving his family, along with the kids who helped them. MAC, who is chewing gum, blows a bubble that bears the message, ""We'll be back!"""
31577,Scorchers,Comedy|Drama,1991,David Beaird,drama,"Scorchers takes place in cajun Louisiana on the wedding night of a young woman named Splendid (played by Emily Lloyd). Splendid is scared to death of what will happen in the bedroom with her new husband, Dolan (James Wilder) and her father, Jumper (Leland Crooke), finds himself having to coax his daughter to submit to the groom.
Meanwhile, Talbot (Jennifer Tilly) comes to terms with the fact that her husband has not been satisfied at home and has been cheating on her, as the town prostitute, Thais (Faye Dunaway) shares her wisdom on the ways of men—all this takes place while the town bartender, Bear (James Earl Jones) and the town drunk, Howler (Denholm Elliott), debate the finer points of music and life."
31584,Rosenstrasse,Drama|War,2003,,,
31588,Casque d'or (a.k.a. Golden Marie),Crime|Drama|Romance,1952,,,
31590,Grisbi (Touchez pas au grisbi),Crime|Drama|Thriller,1954,,,
31594,The Matchmaker,Comedy|Romance,1958,Joseph Anthony,romantic comedy,"Set in 1884, the story focuses on Dolly Gallagher Levi, a widow who supports herself by a variety of means, with matchmaking as her primary source of income. Horace Vandergelder, a wealthy but miserly merchant from Yonkers, New York, has hired her to find him a wife, but unbeknownst to him Dolly is determined to fill the position herself. When he expresses his intent to travel to New York City to woo milliner Irene Molloy, Dolly shows him the photograph of a woman she calls Miss Ernestina Simple and tells him the buxom beauty would be a far better choice for him. Horace agrees to have dinner with Ernestina at the Harmonia Gardens after visiting Irene.
Meanwhile, Horace's head clerk Cornelius Hackl convinces his sidekick Barnaby Tucker that they, too, deserve an outing to New York. The two cause cans of tomatoes to explode, spewing their contents about the store, which justifies their closing it for the day and heading to the city.[1] While there, they come across Irene's hat shop and Cornelius is instantly taken to her. The pair are forced to hide however, when Mr. Vandergelder and Dolly arrive. Though Dolly and Irene cover up for them, Mr. Vandergelder still realizes that Irene is hiding people in her shop (though he doesn't know who) and leaves in disgust. Irene furiously demands that Cornelius and Barnaby repay her by taking her and the shop assistant Minnie out to a fancy restaurant for dinner (Dolly had led her to believe that the men were secretly members of high society).
By total coincidence, Cornelius, Barnaby, Irene, Minnie, Horace, and Dolly all dine at the same restaurant. Horace realizes that Dolly tricked him and that there is no such person as Ernestina Simple. Cornelius worries over how to pay for the meal until a well-meaning diner gives him Mr. Vandergelder's wallet (which the diner believes Cornelius dropped). Over the course of the evening, Irene and Cornelius fall in love as Barnaby falls for Minnie. The two men escape being caught by Mr. Vandergelder by disguising themselves as women and dancing towards the door. Before going, they leave the two women a note confessing who they really are and that they love them.
The next day, Dolly and Cornelius pretend to be setting up a store of their own across the street from Mr. Vandergelders. Frightened by the competition, Horace gives the shopkeepers better working hours and wages. Realizing how foolishly he's been acting, he agrees to marry Dolly as well."
31598,The Ballad of the Sad Cafe,Drama,1991,,,
31600,The Deceivers,Adventure|Drama|Thriller,1988,Unknown,unknown,"The film takes place in 1825 India. The country is being ravaged by Thuggees, a Kali-worshiping cult also known as ""Deceivers,"" who commit robbery and ritualistic murder. Appalled by their activities, English Captain William Savage undertakes a dangerous mission in which he disguises himself, and infiltrates the Thugee cult. At constant risk of betrayal and vengeance, Captain Savage undergoes a disturbing psychological transformation, experiencing the cult's insatiable bloodlust for himself. The film was shot in various locations around the arid steppe region in northwestern India."
31606,Siberia,Comedy,1998,,,
31610,Purple Butterfly (Zi hudie),Drama,2003,,,
31613,Easy,Comedy|Drama|Romance,2003,,,
31617,El Cid,Action|Adventure|Drama|Romance|War,1961,Anthony Mann,historical epic,"Gen. Ibn (pronounced Ben) Yusuf (Herbert Lom) of the Almoravid dynasty has summoned all the Emirs of Al-Andalus to North Africa and chastises them for their complacency in dealing with the infidels and reveals his plan for Islamic world domination.
Don Rodrigo Díaz de Vivar (Charlton Heston), on the way to his wedding with Doña Ximena (Sophia Loren), rescues a Spanish town from an invading Moorish army. Two of the Emirs, Al-Mu'tamin (Douglas Wilmer) of Zaragoza and Al-Kadir (Frank Thring) of Valencia, are captured. After escorting his prisoners to Vivar and seeing that peace will not come from others' bloodthirsty desire for revenge, Rodrigo releases the Moors on condition that they pledge never again to attack King Ferdinand of Castile's (Ralph Truman) lands. The Emirs proclaim him ""El Cid"" (the Castillian Spanish pronunciation of the Arabic for Lord: ""Al Sidi"") and swear allegiance to him.
For this act of mercy, Don Rodrigo is accused of treason by Count Ordóñez (Raf Vallone). When the charge is repeated in court, they are supported by Ximena's father, Count Gormaz (Andrew Cruickshank), the king's champion. Rodrigo's aged father, Don Diego (Michael Hordern), once himself the champion, angrily calls Gormaz a liar. Gormaz strikes Don Diego with a glove, challenging him to a duel. Rodrigo asks Gormaz to come meet privately, begging him several times to ""have pity"" and instead ask the aged but proud Diego for forgiveness (for accusing Rodrigo of treason). Gormaz refuses, and Rodrigo kills him in a duel. Ximena swears revenge, wishing she were a son rather than a daughter.
When a rival king demands the city of Calahorra, Rodrigo takes up the mantle of Ferdinand's champion, to win the city based on single combat. Rodrigo is victorious and is sent on a mission to collect tribute from Moorish vassals of the Castillian crown. He asks that if he returns that Ximena be given to him as his wife, so that he can protect and provide for her. Count Ordóñez, conspiring with Ximena to win her as he's wanted, plots to kill Rodrigo. Rodrigo and his men are ambushed but saved by Al-Mu'tamin, one of the pair to whom he showed mercy at the beginning of the story. Returning home, he and Ximena are wed, but the marriage is not consummated: Rodrigo will not take her if she does not give herself out of love, Ximena spends the night crying, and she soon removes herself to a convent.
On the death of King Ferdinand, his younger son, Prince Alfonso (John Fraser) tells the elder son Prince Sancho (Gary Raymond) that Ferdinand divided the kingdom: Castile to Sancho, Asturias and León to Alfonso and Calahorra to their sister, Princess Urraca (Geneviève Page). Sancho refuses to accept anything but an undivided kingdom as his birthright, knowing Ferdinand would have been manipulated by the treacherous Urraca. After Alfonso instigates a knife fight, Sancho overpowers his brother and sends him to the dungeon Zamora. Rodrigo chases down the group, telling Alfonso's guards they are violating God's law, defeats them all and escorts Alfonso to Calahorra. When Sancho arrives to demand Alfonso, Urraca refuses to hand him over. She and Alfonso beg Rodrigo to join them but he refuses, because his oath was to all of them equally. He could not help one without breaking his oath to the others.
Ibn Yusuf arrives at Valencia, planning to land his armada on Spanish shores, and hires Dolfos to kill one of Ferdinand's sons, making it look like the other's order, thus weakening their part of Spain. Because Ferdinand had trusted Dolfos, Urraca suspects nothing when Dolfos offers to assassinate Sancho. At Alfonso's coronation, El Cid has him swear upon the Bible that he had no part in the death of his brother, including ""by counsel"" or ""by design"". Since he had no part in it or any knowledge (as it was Urraca's doing), Alfonso swears truthfully and banishes Rodrigo for his impudence. Ximena secretly listens to the edict, and her love is rekindled. Well into his way out of Spain, Rodrigo finds that Ximena followed, choosing exile with him.
Rodrigo is called into service by other exiled Spanish fighters and eventually into the service of the king to protect Castille from Yusuf's North African army. Rodrigo does not join the king but allies himself with the Emirs who fight at Valencia, where Rodrigo relieves the city from the wicked Emir Al-Kadir, who betrayed him.
Count Ordóñez brings Ximena from where the king had imprisoned her and her children after his defeat by the Moors. After patching things up with Rodrigo, Ordóñez joins him in his cause. Valencia falls and Emir Al-Mu'tamin, Rodrigo's army and the Valencians offer the crown to Rodrigo, ""The Cid,"" but he refuses and sends the crown to King Alfonso. Rodrigo then repels the invading army of Ben Yusuf, but is struck by an arrow in battle before the final victory. Yusuf and his men see that Rodrigo is badly wounded. If the arrow is removed, he would be unable to lead his army, but he would have a chance of recovery. El Cid obtains a promise from Ximena to leave the arrow, and so he chooses to ride out, dying or dead. King Alfonso comes to his bedside and asks for his forgiveness.
Rodrigo dies, and his body is secured in a heroic riding pose, wearing his armor and cape, to an iron frame fitted to his saddle. With the sounding battle cry of ""For God, the Cid and Spain"" his body is sent out at the head of his army, with King Alfonso and Emir Al-Mu'tamin riding on either side to guide his horse. When Yusuf's soldiers see El Cid with his eyes still open, they believe that he has risen from the dead. The Cid's horse, Babieca, followed by the column of mounted knights, tramples Ben Yusuf, who is too terrified to fight. The invading North African army is routed and smashed. King Alfonso leads Christians and Moors alike in a prayer for God to receive the soul ""of the purest knight of all""."
31628,"Taxing Woman, A (Marusa no onna)",Comedy,1987,,,
31658,Howl's Moving Castle (Hauru no ugoku shiro),Adventure|Animation|Fantasy|Romance|Sci-Fi,2004,,,
31660,Steamboy (Suchîmubôi),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,2004,,,
31680,Assisted Living,Comedy|Drama,2003,,,
31682,The Nomi Song,Documentary|Musical,2004,,,
31685,Hitch,Comedy|Romance,2005,Andy Tennant,comedy,"Alex ""Hitch"" Hitchens (Will Smith) is a professional ""date doctor"" who coaches other men in the art of wooing women, with a focus on long-term relationships. He is very successful at what he does. While coaching one of his clients, Albert Brennaman (Kevin James) - who is smitten with a client of his investment firm, celebrity Allegra Cole (Amber Valletta) - Hitch finds himself falling for Sara Melas (Eva Mendes). Sara is a gossip columnist and workaholic. While Albert and Allegra's relationship continues to progress, Hitch finds it difficult to initiate a dialogue with Sara, finding that none of his romantic methods is working on her. Throughout the entire process, he keeps his career secret, claiming to be a generic ""consultant.""
Hitch meets with Vance Munson (Jeffrey Donovan), a shallow chauvinist attempting to enlist Hitch to help him land a one-night stand with Casey Sedgewick (Julie Ann Emery), Sara's coworker and best friend. Although Hitch refuses to help, Vance misleads Sara into believing that he has used Hitch's services.
After finding out Hitch's true identity, Sara publishes an exposé, causing Allegra and Albert to break up and Hitch's reputation to suffer. At a speed dating cafe that Hitch sneaks into, Sara and Casey confront Hitch and cite Vance as their source. Hitch explains that not only did he refuse to work with him - Vance's personality type is why women protect themselves - but that same protection also unintentionally made establishing genuine relationships difficult enough to create a demand for Hitch's services.
Hitch then tries to salvage Albert and Allegra's relationship. He confronts Allegra, and realizes that he doesn't really do anything significant besides giving his clients confidence and allowing them to get the attention of the women, and that most of his customers, particularly Albert, really were successful just being themselves. Allegra reconciles with Albert. The film ends with Albert and Allegra getting married as well as Hitch and Sara resuming their relationship."
31687,Pooh's Heffalump Movie,Animation|Children,2005,Frank Nissen,animation,"Winnie the Pooh and his friends hear a strange noise and find a set of large, circular footprints in the Hundred Acre Wood. During the night, Tigger's house is damaged by what appears to be an earthquake. The friends believe that there is a heffalump in the woods. Rabbit organizes an expedition to go try to catch it. Roo wants to come along, but the others tell him he is too young and small to go. Despite this, Roo slips out on his own in search of the heffalump. He finds one; a playful young creature named Heffridge Trumpler Brompet Heffalump IV - ""Lumpy"" for short. Roo is afraid of his captive at first, but the two quickly become friends and play.
After a while, Lumpy hears his mother calling for him to come home. Roo wants Lumpy to meet all of his friends first, and they head towards the Hundred Acre Wood. Lumpy hesitates, thinking that the ""creatures"" that live there are scary, but Roo reassures him. The Hundred Acre Wood is deserted, as everyone else is still out searching for the heffalump. Roo and Lumpy continue playing, making a mess of Pooh's house and Rabbit's garden. The two friends hear Lumpy's mother calling him again. They search for Lumpy's mother, but she is nowhere to be seen. Lumpy uses his trunk to call to her, but it doesn't work. After hours of searching, Lumpy assumes that they will never find her, and starts to cry. Roo consoles Lumpy with a song he learned from Kanga. Then, Roo gets an idea: they could go find his mother, and see if she can help Lumpy.
Meanwhile, the others return home to find Pooh's house and Rabbit's garden a mess. They conclude that the heffalump has invaded. When Lumpy and Roo are discovered, Rabbit thinks that Lumpy has captured Roo. He and the others chase Lumpy through the heffalump traps they set up earlier in the film. Lumpy evades the traps, but Roo gets caught in the last one as Lumpy escapes into the woods. Roo frees himself from the trap, and runs to find Lumpy stuck in a giant cage. Lumpy is upset and hurt, thinking Roo has lied to him about the inhabitants of the Hundred Acre Wood being friendly. Roo tries to free Lumpy and apologizes for everything. Finally, Roo notices a rope at the top of the cage. He climbs up and unties it, freeing a very grateful Lumpy. Kanga, watching the two interact from behind a nearby tree, realizes that the heffalump is her son's friend.
Rabbit, Pooh, Tigger, and Piglet arrive and lasso Lumpy. Roo yells at them to stop. Kanga tells Rabbit to have Roo explain himself. He tells the others that Heffalumps aren't scary or mean. While Roo is explaining this, Lumpy stumbles and accidentally knocks Roo into a pile of giant, heavy logs forming a makeshift bridge over a ditch.
Lumpy and Roo's other friends try to rescue Roo, but the logs are too heavy. Lumpy gets an idea, and tries call to his mother. After a few tries, he finally gets it right. Lumpy's mother comes and tosses the logs aside, freeing Roo. Lumpy's mother is very proud that he has learned how to call out to her. Roo's other friends realize that the ""monster"" they were all afraid of was just a mother looking for her baby. They apologize and befriend Lumpy and his mother. Roo and Lumpy get a little more time to play together before Lumpy has to go home."
31689,Inside Deep Throat,Documentary,2005,,,
31692,Uncle Nino,Comedy,2003,,,
31694,Bride & Prejudice,Comedy|Musical|Romance,2004,,,
